t	Dynamometr	EMG
42.955	12.3989	0.0335693
42.96	12.3989	-0.0357056
42.965	12.3814	-0.125732
42.97	12.3465	-0.244141
42.975	12.2768	-0.380859
42.98	12.1896	-0.00671387
42.985	12.1198	-0.0628662
42.99	12.0675	-0.158081
42.995	12.0326	-0.750732
43	11.9803	0.173035
43.005	11.928	-0.345764
43.01	11.8931	0.792236
43.015	11.8583	0.275879
43.02	11.8408	0.15686
43.025	11.8234	-0.0491333
43.03	11.8059	-0.253906
43.035	11.7885	-0.264587
43.04	11.7711	-0.678711
43.045	11.7362	-1.11389
43.05	11.7188	1.09283
43.055	11.6839	0.291443
43.06	11.6664	0.759888
43.065	11.649	-0.237122
43.07	11.649	0.10437
43.075	11.649	0.197144
43.08	11.649	-0.345764
43.085	11.649	0.335999
43.09	11.649	0.0418091
43.095	11.649	-0.163879
43.1	11.649	0.0234985
43.105	11.6316	0.133362
43.11	11.6316	-0.462646
43.115	11.6141	-0.752869
43.12	11.5967	0.183411
43.125	11.5792	-0.331421
43.13	11.5618	1.43433
43.135	11.5618	0.597839
43.14	11.5618	0.0527954
43.145	11.5618	0.0997925
43.15	11.5792	-0.230713
43.155	11.5967	-0.115967
43.16	11.5967	-0.620728
43.165	11.5967	0.0759888
43.17	11.5967	0.328369
43.175	11.5967	0.290527
43.18	11.6141	-0.0198364
43.185	11.6141	-0.424194
43.19	11.6316	0.370178
43.195	11.649	-0.258484
43.2	11.6664	-0.252686
43.205	11.6839	-0.563965
43.21	11.6839	1.32263
43.215	11.7013	-0.0430298
43.22	11.7188	-0.651245
43.225	11.7362	-0.332031
43.23	11.7536	0.0518799
43.235	11.7536	0.688477
43.24	11.7362	-0.355225
43.245	11.7362	0.32959
43.25	11.7362	-0.313721
43.255	11.7536	0.282288
43.26	11.7711	-0.0436401
43.265	11.7711	-0.578918
43.27	11.7536	-0.574951
43.275	11.7536	-0.552673
43.28	11.7536	1.29028
43.285	11.7536	0.553894
43.29	11.7536	0.315247
43.295	11.7536	0.0216675
43.3	11.7536	-0.270996
43.305	11.7536	-0.694885
43.31	11.7536	-0.812988
43.315	11.7536	0.643921
43.32	11.7362	0.218811
43.325	11.7362	-0.254211
43.33	11.7362	0.0946045
43.335	11.7188	-0.027771
43.34	11.7188	-0.834961
43.345	11.7188	-1.94977
43.35	11.7188	0.794678
43.355	11.7188	1.42273
43.36	11.7362	0.668945
43.365	11.7362	0.178223
43.37	11.7711	0.124207
43.375	11.8234	-1.10535
43.38	11.8583	-1.2973
43.385	11.8931	1.55823
43.39	11.928	0.51178
43.395	11.9629	-0.462341
43.4	12.0152	-0.238953
43.405	12.0675	-0.0759888
43.41	12.1024	0.318604
43.415	12.1024	0.751953
43.42	12.1198	-1.36078
43.425	12.1198	-0.810242
43.43	12.1373	1.04828
43.435	12.1722	1.46027
43.44	12.2245	0.524292
43.445	12.2768	-0.132446
43.45	12.3465	-0.270081
43.455	12.4163	-0.388489
43.46	12.486	-0.514526
43.465	12.5209	0.534058
43.47	12.5209	-0.0219727
43.475	12.5209	0.1474
43.48	12.5035	-0.00701904
43.485	12.4686	-0.639648
43.49	12.4337	-0.88501
43.495	12.364	-0.0805664
43.5	12.2768	0.611267
43.505	12.2245	0.719604
43.51	12.1896	-0.357666
43.515	12.1722	-0.171814
43.52	12.1547	0.422974
43.525	12.1373	0.193481
43.53	12.1373	0.547791
43.535	12.1373	-0.602722
43.54	12.1373	0.30365
43.545	12.1373	0.0909424
43.55	12.1373	-0.391846
43.555	12.1373	0.202942
43.56	12.1373	-0.0228882
43.565	12.1373	-0.868225
43.57	12.1373	-1.63269
43.575	12.1198	1.604
43.58	12.1024	1.28784
43.585	12.085	0.539246
43.59	12.1024	0.289612
43.595	12.1373	0.0460815
43.6	12.1722	-0.427856
43.605	12.207	-0.207825
43.61	12.2245	-1.12213
43.615	12.2419	0.672302
43.62	12.2419	0.505066
43.625	12.2419	0.252686
43.63	12.2245	-0.737915
43.635	12.207	-1.32172
43.64	12.1896	0.465088
43.645	12.1547	-0.7724
43.65	12.1373	1.90186
43.655	12.1373	0.634766
43.66	12.1722	-0.303345
43.665	12.207	0.332642
43.67	12.2593	-0.318604
43.675	12.2942	-0.473633
43.68	12.3291	0.164185
43.685	12.364	0.48645
43.69	12.3814	0.0445557
43.695	12.3814	-0.262451
43.7	12.3814	-1.41785
43.705	12.3814	0.451355
43.71	12.3814	0.653992
43.715	12.3814	0.039978
43.72	12.3814	-0.115662
43.725	12.3814	0.85907
43.73	12.3989	1.04187
43.735	12.4163	-0.154114
43.74	12.4512	-0.226135
43.745	12.5035	0.484009
43.75	12.5732	-0.339661
43.755	12.6256	-0.300293
43.76	12.6604	0.36438
43.765	12.6779	-0.0177002
43.77	12.6779	-0.100403
43.775	12.6779	-0.516052
43.78	12.6779	0.0952148
43.785	12.6779	-0.236511
43.79	12.6604	0.0421143
43.795	12.643	-0.126953
43.8	12.6256	-1.04187
43.805	12.5907	0.531311
43.81	12.5558	0.524292
43.815	12.5209	-0.206604
43.82	12.5035	-0.330811
43.825	12.486	0.212402
43.83	12.4686	-0.0253296
43.835	12.4337	0.0891113
43.84	12.4163	0.038147
43.845	12.3989	-0.563049
43.85	12.3814	-0.115051
43.855	12.364	0.139465
43.86	12.364	0.453796
43.865	12.3465	0.274658
43.87	12.3465	-0.139465
43.875	12.3291	-0.331421
43.88	12.2942	-0.00335693
43.885	12.2593	0.214539
43.89	12.2419	-0.283813
43.895	12.2245	-0.36377
43.9	12.2245	-0.0518799
43.905	12.207	0.331726
43.91	12.1896	-0.484009
43.915	12.1547	-0.343323
43.92	12.1198	0.931702
43.925	12.1024	0.0964355
43.93	12.085	0.337219
43.935	12.0675	-0.681458
43.94	12.0501	-0.455627
43.945	12.0501	-1.42456
43.95	12.0501	1.11237
43.955	12.0501	1.25275
43.96	12.0501	-0.68573
43.965	12.0675	-0.64209
43.97	12.0675	0.0518799
43.975	12.0675	0.937195
43.98	12.0675	-0.0411987
43.985	12.085	-0.0848389
43.99	12.1198	-0.0219727
43.995	12.1547	-0.183411
44	12.1896	-0.791931
44.005	12.1896	-0.372925
44.01	12.1896	1.18683
44.015	12.1896	-0.266724
44.02	12.1722	-0.0674438
44.025	12.1547	-0.208435
44.03	12.1547	-0.220337
44.035	12.1722	-0.499268
44.04	12.1896	0.492249
44.045	12.1896	0.31189
44.05	12.1722	-1.11145
44.055	12.1547	-0.693054
44.06	12.1722	1.21613
44.065	12.1896	0.135498
44.07	12.207	-0.226746
44.075	12.2419	-0.474243
44.08	12.2593	0.690613
44.085	12.2593	-0.00213623
44.09	12.2419	-0.823975
44.095	12.2245	-0.67627
44.1	12.2245	-0.00213623
44.105	12.2245	1.21796
44.11	12.2419	-0.78125
44.115	12.2768	0.285034
44.12	12.3291	-1.20422
44.125	12.3989	0.902405
44.13	12.4686	-0.253601
44.135	12.5384	0.7547
44.14	12.6081	0.0848389
44.145	12.6779	-0.100403
44.15	12.7302	-0.0939941
44.155	12.7651	-0.0912476
44.16	12.7999	-0.693359
44.165	12.8348	-0.384216
44.17	12.8523	0.245361
44.175	12.8697	0.307922
44.18	12.8871	-0.203247
44.185	12.8871	-0.230408
44.19	12.8871	-0.401001
44.195	12.8871	0.0387573
44.2	12.8871	-0.274353
44.205	12.8871	-0.0695801
44.21	12.8697	0.122375
44.215	12.8523	-0.0598145
44.22	12.8174	-0.877075
44.225	12.7651	0.40802
44.23	12.7128	0.333557
44.235	12.6779	-0.140686
44.24	12.643	0.544434
44.245	12.6081	-0.574646
44.25	12.5732	-0.353394
44.255	12.5384	0.530396
44.26	12.5035	0.380554
44.265	12.486	-0.0683594
44.27	12.4686	0.0622559
44.275	12.4512	0.0747681
44.28	12.4337	-0.228271
44.285	12.3989	-0.0686646
44.29	12.3465	-0.606079
44.295	12.3291	-0.415344
44.3	12.2942	-0.881348
44.305	12.2768	0.666809
44.31	12.2419	0.678711
44.315	12.2245	-0.0296021
44.32	12.2245	0.388794
44.325	12.207	-0.010376
44.33	12.207	-0.554199
44.335	12.1896	0.531006
44.34	12.1722	-0.278015
44.345	12.1547	-0.236206
44.35	12.1373	1.05499
44.355	12.1198	0.413513
44.36	12.1024	-0.0860596
44.365	12.1024	-1.48926
44.37	12.1198	-0.195007
44.375	12.1373	0.739746
44.38	12.1373	0.183105
44.385	12.1373	-0.675049
44.39	12.1198	-0.452271
44.395	12.1198	0.491943
44.4	12.1024	0.468445
44.405	12.1024	-0.271301
44.41	12.1024	-0.534668
44.415	12.1198	1.19324
44.42	12.1198	0.112
44.425	12.1198	0.133057
44.43	12.1198	-0.197449
44.435	12.1024	0.0442505
44.44	12.085	0.022583
44.445	12.085	-0.637512
44.45	12.0675	-2.43561
44.455	12.0326	2.00592
44.46	12.0152	1.21063
44.465	11.9978	0.711365
44.47	11.9978	-0.706787
44.475	12.0326	-1.36353
44.48	12.0675	1.10352
44.485	12.1198	1.22986
44.49	12.1547	0.58136
44.495	12.1896	-0.634155
44.5	12.2245	0.24231
44.505	12.2419	-0.297241
44.51	12.2593	0.0744629
44.515	12.2768	-0.628662
44.52	12.2942	0.238953
44.525	12.3117	-0.689392
44.53	12.3117	0.600586
44.535	12.3117	-0.174561
44.54	12.2942	0.163574
44.545	12.2942	0.290222
44.55	12.2942	-0.269775
44.555	12.2942	-0.587769
44.56	12.2768	-1.10291
44.565	12.2245	-0.180664
44.57	12.1896	2.41425
44.575	12.1373	0.617065
44.58	12.1198	0.653687
44.585	12.1024	0.0637817
44.59	12.1024	-0.210266
44.595	12.1198	-0.238342
44.6	12.1198	-0.0674438
44.605	12.1198	-1.44989
44.61	12.1198	-0.873413
44.615	12.1198	1.77704
44.62	12.1024	0.791016
44.625	12.085	0.226746
44.63	12.085	-0.159607
44.635	12.1024	-0.290527
44.64	12.1198	-0.444031
44.645	12.1198	-0.113831
44.65	12.1198	-0.52948
44.655	12.1024	-0.310059
44.66	12.085	0.890808
44.665	12.085	0.574341
44.67	12.085	-0.323181
44.675	12.0675	-0.706482
44.68	12.0501	0.119934
44.685	11.9978	-0.143433
44.69	11.9803	-1.10535
44.695	11.9455	0.0357056
44.7	11.9455	0.740967
44.705	11.9455	0.491943
44.71	11.9455	0.329285
44.715	11.9455	-0.260315
44.72	11.9455	-0.825806
44.725	11.928	0.614624
44.73	11.928	0.088501
44.735	11.9106	0.0970459
44.74	11.8931	0.355225
44.745	11.8583	0.0326538
44.75	11.8408	-0.0875854
44.755	11.8234	-0.299988
44.76	11.8059	-0.69397
44.765	11.7711	0.093689
44.77	11.7362	-0.623474
44.775	11.7013	-0.304871
44.78	11.6664	1.04095
44.785	11.649	-0.104675
44.79	11.649	0.0872803
44.795	11.6664	0.465088
44.8	11.6664	0.265503
44.805	11.6839	0.154114
44.81	11.6839	0.0167847
44.815	11.6664	0.0454712
44.82	11.6664	-0.175781
44.825	11.649	-0.127563
44.83	11.6316	-0.164185
44.835	11.6316	-0.290527
44.84	11.5967	-0.188293
44.845	11.5618	-0.0857544
44.85	11.5269	-0.183411
44.855	11.4746	-0.686035
44.86	11.4049	-0.767517
44.865	11.3351	0.717468
44.87	11.2653	0.26123
44.875	11.213	0.148621
44.88	11.1782	0.101013
44.885	11.1782	-0.26123
44.89	11.1607	0.0534058
44.895	11.1433	0.414734
44.9	11.1258	0.239563
44.905	11.1258	-0.142212
44.91	11.1084	-0.361938
44.915	11.091	-0.521545
44.92	11.0735	0.0866699
44.925	11.0386	0.119629
44.93	11.0038	0.228882
44.935	11.0038	-0.307617
44.94	10.9863	-0.652161
44.945	10.9863	-1.01959
44.95	10.9863	1.00403
44.955	10.9863	0.419006
44.96	11.0038	0.600281
44.965	11.0038	0.414124
44.97	11.0038	-0.471497
44.975	11.0038	-1.72211
44.98	11.0212	1.02539
44.985	11.0561	0.38208
44.99	11.091	-0.210571
44.995	11.1258	0.253296
45	11.1433	-0.193176
45.005	11.1433	-0.35675
45.01	11.1607	0.0515747
45.015	11.1607	-0.206909
45.02	11.1607	-0.26123
45.025	11.1607	-0.730896
45.03	11.1607	0.549622
45.035	11.1607	0.98999
45.04	11.1607	0.145874
45.045	11.1607	0.0915527
45.05	11.1607	-0.213928
45.055	11.1607	-0.236511
45.06	11.1607	-0.203552
45.065	11.1433	-0.134277
45.07	11.1258	-0.395508
45.075	11.1258	-0.431824
45.08	11.1258	0.0350952
45.085	11.1433	0.276184
45.09	11.1258	0.708008
45.095	11.1084	0.0927734
45.1	11.091	0.184937
45.105	11.091	-0.0292969
45.11	11.1084	-0.180359
45.115	11.1084	-0.842896
45.12	11.1084	0.30426
45.125	11.1084	-0.536499
45.13	11.1084	0.662231
45.135	11.1084	0.583191
45.14	11.091	0.14801
45.145	11.1084	0.0473022
45.15	11.1433	-0.0256348
45.155	11.1607	-0.106201
45.16	11.1782	-0.366516
45.165	11.1607	-0.441284
45.17	11.1607	-0.428772
45.175	11.1607	0.59082
45.18	11.1607	0.170288
45.185	11.1607	-0.0140381
45.19	11.1607	0.0588989
45.195	11.1433	-0.431213
45.2	11.1433	-0.490112
45.205	11.1433	0.448914
45.21	11.1258	1.00586
45.215	11.1084	0.623474
45.22	11.1084	-0.0839233
45.225	11.091	-0.75531
45.23	11.091	0.741577
45.235	11.091	-0.167847
45.24	11.0735	-0.563049
45.245	11.0735	-0.0579834
45.25	11.0735	1.06018
45.255	11.091	0.488281
45.26	11.1084	0.0836182
45.265	11.1258	-0.131836
45.27	11.1258	-0.393677
45.275	11.1258	-0.281372
45.28	11.1433	-0.742188
45.285	11.1607	0.0119019
45.29	11.1607	1.0907
45.295	11.1607	0.571594
45.3	11.1433	-0.119934
45.305	11.1433	-0.210876
45.31	11.1433	-0.134583
45.315	11.1433	0.0244141
45.32	11.1433	-0.244141
45.325	11.1433	0.372009
45.33	11.1433	-0.020752
45.335	11.1433	-0.656738
45.34	11.1433	-0.288086
45.345	11.1607	-0.426636
45.35	11.1782	0.522156
45.355	11.1782	0.400391
45.36	11.1956	0.742493
45.365	11.2305	0.252991
45.37	11.3177	-0.15564
45.375	11.4223	0.231323
45.38	11.5269	0.645142
45.385	11.5792	-0.336914
45.39	11.6316	0.0875854
45.395	11.649	-0.0640869
45.4	11.6839	-0.0991821
45.405	11.7013	0.13031
45.41	11.7188	-0.0289917
45.415	11.7188	0.0674438
45.42	11.7013	-0.0231934
45.425	11.7013	-0.293274
45.43	11.7013	-0.267639
45.435	11.7013	0.0500488
45.44	11.7013	-0.422058
45.445	11.6839	-0.702209
45.45	11.649	1.18439
45.455	11.6141	0.818481
45.46	11.5792	0.647278
45.465	11.5444	0.344543
45.47	11.5269	-0.332947
45.475	11.5095	-0.281372
45.48	11.492	-0.655823
45.485	11.4746	-0.559387
45.49	11.4572	-0.0448608
45.495	11.4397	1.45905
45.5	11.4397	0.632019
45.505	11.4397	0.260315
45.51	11.4397	-0.128174
45.515	11.4397	-0.0769043
45.52	11.4572	-0.318298
45.525	11.4746	-0.60791
45.53	11.4746	-0.226135
45.535	11.4572	0.302124
45.54	11.4397	0.260315
45.545	11.4049	-0.265808
45.55	11.3874	-0.752563
45.555	11.3874	0.00366211
45.56	11.37	0.0634766
45.565	11.3525	0.579834
45.57	11.3177	0.553894
45.575	11.3002	-0.150757
45.58	11.2828	-0.0650024
45.585	11.2828	-0.300903
45.59	11.2653	-0.121765
45.595	11.2479	0.0247192
45.6	11.2479	0.207825
45.605	11.2479	0.485229
45.61	11.2479	0.0286865
45.615	11.2479	0.307617
45.62	11.2305	0.0106812
45.625	11.213	0.0811768
45.63	11.1956	-0.439758
45.635	11.1782	-0.0720215
45.64	11.1782	-0.1474
45.645	11.1956	-0.731506
45.65	11.213	0.977478
45.655	11.213	0.506287
45.66	11.1956	-0.170898
45.665	11.1782	0.513306
45.67	11.1782	-0.098877
45.675	11.1782	-0.206909
45.68	11.1956	-0.954285
45.685	11.1956	-0.541687
45.69	11.1956	0.807495
45.695	11.1956	0.113525
45.7	11.1956	0.299377
45.705	11.1956	0.135498
45.71	11.1782	-0.367432
45.715	11.1782	-0.0509644
45.72	11.1782	0.270386
45.725	11.1782	-0.227661
45.73	11.1607	-1.82159
45.735	11.1607	1.14044
45.74	11.1607	0.471191
45.745	11.1607	-0.302124
45.75	11.1607	0.302734
45.755	11.1607	-0.746765
45.76	11.1433	0.194092
45.765	11.1258	0.539856
45.77	11.1084	-0.38269
45.775	11.091	-0.631104
45.78	11.091	0.31311
45.785	11.091	0.680847
45.79	11.1084	-0.460205
45.795	11.1258	-1.04126
45.8	11.1258	-1.25458
45.805	11.1433	1.16882
45.81	11.1607	0.638733
45.815	11.1782	0.277405
45.82	11.2305	0.171814
45.825	11.2828	0.49408
45.83	11.3525	0.515442
45.835	11.4223	-0.127258
45.84	11.4746	-0.680237
45.845	11.492	-0.800171
45.85	11.5095	-0.25238
45.855	11.5095	-0.183105
45.86	11.492	0.592957
45.865	11.492	0.570068
45.87	11.5095	-0.0805664
45.875	11.5269	-0.333252
45.88	11.5444	0.0942993
45.885	11.5444	-0.0814819
45.89	11.5444	0.345154
45.895	11.5444	-0.37323
45.9	11.5618	0.0698853
45.905	11.5618	-0.133972
45.91	11.5618	-1.71875
45.915	11.5444	-0.258179
45.92	11.5095	0.0692749
45.925	11.492	-0.326233
45.93	11.4572	1.67023
45.935	11.4397	0.545349
45.94	11.4223	0.0924683
45.945	11.3874	-0.0268555
45.95	11.3525	0.149841
45.955	11.3177	-0.397034
45.96	11.2828	-0.325928
45.965	11.2479	0.426331
45.97	11.1956	0.0216675
45.975	11.1433	-0.141602
45.98	11.1258	-0.627441
45.985	11.1258	-1.71112
45.99	11.1258	1.2616
45.995	11.1084	-0.602112
46	11.0735	-1.76422
46.005	11.0386	1.87042
46.01	11.0386	1.37787
46.015	11.0386	0.293579
46.02	11.0386	0.364685
46.025	11.0561	-0.456848
46.03	11.0561	0.163574
46.035	11.0735	0.0543213
46.04	11.091	-0.177307
46.045	11.091	-0.108337
46.05	11.091	0.0222778
46.055	11.0735	-0.224304
46.06	11.0561	-0.194702
46.065	11.0561	-0.473633
46.07	11.0386	-1.01318
46.075	11.0386	-0.837402
46.08	11.0386	0.640564
46.085	11.0212	1.35925
46.09	11.0038	0.686951
46.095	10.9863	-0.0402832
46.1	10.9689	-0.238342
46.105	10.9863	0.0686646
46.11	11.0038	-0.090332
46.115	11.0038	-0.136108
46.12	11.0212	-0.466614
46.125	11.0212	0.316162
46.13	11.0038	0.107422
46.135	10.9863	-0.0985718
46.14	10.9689	0.162659
46.145	10.9515	0.0134277
46.15	10.934	-0.502319
46.155	10.9166	-1.45966
46.16	10.8991	0.21759
46.165	10.8991	1.35132
46.17	10.8817	0.15564
46.175	10.8817	-0.220337
46.18	10.8817	0.210266
46.185	10.8817	0.21637
46.19	10.8817	0.209351
46.195	10.8817	-0.394287
46.2	10.8817	0.283203
46.205	10.8643	-0.457764
46.21	10.8817	0.0656128
46.215	10.8817	-0.129089
46.22	10.8991	-0.0521851
46.225	10.8991	0.415649
46.23	10.9166	-0.119934
46.235	10.9166	-0.133057
46.24	10.8991	-0.412292
46.245	10.8817	-1.76178
46.25	10.8643	0.635681
46.255	10.8468	0.709839
46.26	10.8119	1.03973
46.265	10.7945	0.489197
46.27	10.7771	-0.144348
46.275	10.7596	-0.329285
46.28	10.7247	0.0219727
46.285	10.7073	0.00305176
46.29	10.6899	0.0363159
46.295	10.6724	-0.136414
46.3	10.6724	-0.328369
46.305	10.655	-0.233459
46.31	10.6376	-0.050354
46.315	10.6027	-0.422668
46.32	10.5678	-0.888672
46.325	10.5504	0.0823975
46.33	10.5329	0.722351
46.335	10.5155	0.405273
46.34	10.5155	-0.169983
46.345	10.5155	-0.965271
46.35	10.5155	-0.207214
46.355	10.498	1.29089
46.36	10.498	0.419922
46.365	10.5155	-0.640564
46.37	10.5329	0.0482178
46.375	10.5678	-0.299683
46.38	10.6201	0.439148
46.385	10.655	0.4599
46.39	10.6724	0.0521851
46.395	10.6724	0.0292969
46.4	10.6724	-0.650024
46.405	10.6899	-0.263367
46.41	10.7073	-0.355835
46.415	10.7247	-0.114136
46.42	10.7247	0.00183105
46.425	10.7596	0.44281
46.43	10.7945	0.344238
46.435	10.8294	0.439148
46.44	10.8643	-0.1828
46.445	10.9166	0.608826
46.45	10.934	-0.28595
46.455	10.934	-0.251465
46.46	10.9515	-0.166016
46.465	10.9515	0.0088501
46.47	10.934	-0.155334
46.475	10.934	-0.32196
46.48	10.934	0.464172
46.485	10.9515	-0.0234985
46.49	10.9515	-0.340576
46.495	10.9515	-0.533752
46.5	10.9515	0.734253
46.505	10.9515	0.58075
46.51	10.9863	0.388794
46.515	11.0212	-0.151062
46.52	11.0561	-0.171814
46.525	11.0735	-0.515442
46.53	11.091	-0.0759888
46.535	11.091	-0.267944
46.54	11.0735	-0.609741
46.545	11.0561	-0.281982
46.55	11.0386	0.289917
46.555	11.0212	0.989075
46.56	11.0038	-0.0131226
46.565	11.0038	-0.146179
46.57	11.0038	0.858459
46.575	11.0038	-0.0436401
46.58	11.0038	-0.14801
46.585	11.0038	0.225525
46.59	11.0212	0.0985718
46.595	11.0212	-0.10376
46.6	11.0212	-0.250244
46.605	11.0212	-0.200195
46.61	11.0212	0.295105
46.615	11.0212	0.133667
46.62	11.0212	-0.213318
46.625	11.0038	-0.202942
46.63	10.9863	-0.0686646
46.635	10.9689	-0.0686646
46.64	10.9689	-0.147705
46.645	10.9515	-0.390015
46.65	10.9166	0.010376
46.655	10.8991	0.488892
46.66	10.8991	1.19446
46.665	10.8991	0.0158691
46.67	10.8991	-1.026
46.675	10.8991	-1.0437
46.68	10.8991	1.55243
46.685	10.8991	0.187988
46.69	10.8817	0.412903
46.695	10.8643	-0.121765
46.7	10.8643	0.835571
46.705	10.8817	-0.174561
46.71	10.8817	-0.0448608
46.715	10.8991	-0.920105
46.72	10.9166	0.177307
46.725	10.9515	0.361633
46.73	10.9515	0.28595
46.735	10.9515	-0.761414
46.74	10.9515	-0.553284
46.745	10.934	-0.307007
46.75	10.934	1.36261
46.755	10.934	0.341187
46.76	10.934	0.628662
46.765	10.934	0.348206
46.77	10.934	0.53833
46.775	10.934	0.152588
46.78	10.934	-0.0732422
46.785	10.934	-0.53772
46.79	10.934	0.348816
46.795	10.9166	-0.119629
46.8	10.934	-0.0479126
46.805	10.9515	-0.771484
46.81	10.9863	0.249329
46.815	11.0212	-0.324707
46.82	11.0386	0.148621
46.825	11.0561	-0.298157
46.83	11.0735	0.42511
46.835	11.0735	0.343323
46.84	11.0735	-0.105591
46.845	11.0735	0.199585
46.85	11.0735	0.0454712
46.855	11.0735	-0.437317
46.86	11.0735	0.103149
46.865	11.0735	-0.151672
46.87	11.0561	-0.181274
46.875	11.0561	-0.0634766
46.88	11.0212	0.481262
46.885	11.0038	-0.10498
46.89	10.9863	-0.414429
46.895	10.9515	-1.23413
46.9	10.8991	1.19568
46.905	10.8643	0.250244
46.91	10.8119	0.0619507
46.915	10.7945	-0.0366211
46.92	10.7596	0.776978
46.925	10.7422	0.0186157
46.93	10.7422	0.161743
46.935	10.7422	-0.344543
46.94	10.7422	-0.12146
46.945	10.7422	-0.0662231
46.95	10.7422	0.228271
46.955	10.7422	-0.00335693
46.96	10.7422	0.118713
46.965	10.7422	-0.169678
46.97	10.7422	0.181274
46.975	10.7422	-0.160217
46.98	10.7422	0.0668335
46.985	10.7422	0.118713
46.99	10.7247	0.106812
46.995	10.7073	-0.335693
47	10.6899	0.292969
47.005	10.6899	-0.126953
47.01	10.6899	-0.465698
47.015	10.7073	-0.359802
47.02	10.7073	0.259094
47.025	10.7073	0.157471
47.03	10.7073	-0.452271
47.035	10.6899	-0.407715
47.04	10.6899	1.28235
47.045	10.6899	0.289001
47.05	10.7073	0.0891113
47.055	10.7247	-0.490417
47.06	10.7247	-0.415955
47.065	10.7247	0.308228
47.07	10.7247	-0.445251
47.075	10.7422	-0.743408
47.08	10.7596	-0.0158691
47.085	10.7771	1.86249
47.09	10.8119	0.0460815
47.095	10.8468	0.421753
47.1	10.8991	0.0866699
47.105	10.9689	0.017395
47.11	11.0386	-0.0302124
47.115	11.1084	-0.650635
47.12	11.1956	0.636597
47.125	11.2828	-0.0308228
47.13	11.3874	-0.422058
47.135	11.5095	-0.651855
47.14	11.6141	0.150452
47.145	11.6839	0.181274
47.15	11.7362	0.15625
47.155	11.7711	0.190735
47.16	11.8059	0.198059
47.165	11.8234	-0.0448608
47.17	11.8408	0.211487
47.175	11.8234	-0.195923
47.18	11.8059	-0.470886
47.185	11.8059	0.0939941
47.19	11.8059	0.0164795
47.195	11.8234	-0.000305176
47.2	11.8234	0.296326
47.205	11.8234	-0.411377
47.21	11.8059	-0.0259399
47.215	11.7711	0.194397
47.22	11.7536	0.0418091
47.225	11.7188	-0.0222778
47.23	11.7188	0.347595
47.235	11.7013	-0.0686646
47.24	11.6839	-1.03455
47.245	11.649	-0.359497
47.25	11.6141	0.803223
47.255	11.5618	0.270691
47.26	11.5095	-0.118103
47.265	11.4572	0.719604
47.27	11.4223	0.157166
47.275	11.4049	-0.254211
47.28	11.3874	-0.915222
47.285	11.3874	0.298767
47.29	11.3874	0.860901
47.295	11.3874	-0.0344849
47.3	11.4049	-0.550842
47.305	11.4049	0.681763
47.31	11.4049	0.279541
47.315	11.4049	-0.131531
47.32	11.4049	-1.13159
47.325	11.4049	-1.2912
47.33	11.3874	1.03394
47.335	11.3874	0.716248
47.34	11.3874	-0.526733
47.345	11.3874	0.265503
47.35	11.4049	0.0170898
47.355	11.4049	-0.0692749
47.36	11.4223	-0.457458
47.365	11.4397	-0.113831
47.37	11.4572	-0.292969
47.375	11.4746	-1.34308
47.38	11.5095	-1.18286
47.385	11.5618	0.739746
47.39	11.649	2.00684
47.395	11.7188	1.24908
47.4	11.7885	-0.423584
47.405	11.8583	0.0180054
47.41	11.928	1.6156
47.415	12.0152	0.417786
47.42	12.1198	0.136108
47.425	12.2419	-0.133057
47.43	12.3814	-0.367737
47.435	12.5035	-0.0234985
47.44	12.6256	-0.32135
47.445	12.6953	0.107422
47.45	12.7302	-0.11261
47.455	12.7651	-0.226746
47.46	12.7999	-0.629578
47.465	12.8174	0.108643
47.47	12.7999	-0.0305176
47.475	12.7476	-0.229492
47.48	12.6953	-0.162659
47.485	12.6256	0.0875854
47.49	12.5907	-0.335999
47.495	12.5384	0.316162
47.5	12.486	-0.0460815
47.505	12.4337	-0.335693
47.51	12.364	0.230103
47.515	12.2768	0.0863647
47.52	12.1722	0.00183105
47.525	12.1024	-0.195923
47.53	12.0501	-0.297546
47.535	12.0152	-0.252686
47.54	11.9455	0.184326
47.545	11.8757	0.0906372
47.55	11.7885	0.0759888
47.555	11.7362	-0.402527
47.56	11.7013	-0.0335693
47.565	11.6664	-0.604248
47.57	11.649	0.722351
47.575	11.5967	0.986938
47.58	11.5444	0.315857
47.585	11.5095	0.0906372
47.59	11.4746	-0.346375
47.595	11.4572	-0.278931
47.6	11.4049	-0.449829
47.605	11.3525	-0.150757
47.61	11.3002	0.32959
47.615	11.2305	1.04584
47.62	11.1782	0.535583
47.625	11.1607	-0.640259
47.63	11.1607	-0.622559
47.635	11.1607	-0.195007
47.64	11.1433	-1.2085
47.645	11.1258	1.68427
47.65	11.1084	1.75934
47.655	11.1258	0.493774
47.66	11.1607	-0.0219727
47.665	11.2479	-0.223083
47.67	11.3177	-0.356445
47.675	11.3874	-0.781555
47.68	11.4397	0.107422
47.685	11.4572	-0.192871
47.69	11.492	0.274048
47.695	11.5095	0.678101
47.7	11.5618	-0.181885
47.705	11.5967	-1.07208
47.71	11.649	-0.427246
47.715	11.6839	-1.20697
47.72	11.7188	0.885315
47.725	11.7362	0.260925
47.73	11.7362	0.762939
47.735	11.7536	0.609741
47.74	11.7711	-0.379333
