tm,Dynamometr,EMG
1.40292,15.1367,0.281372
1.403,15.1542,-0.0927734
1.40308,15.2065,-0.699158
1.40317,15.2414,-0.343018
1.40325,15.2937,-0.884399
1.40333,15.3111,-0.661621
1.40342,15.346,-0.184937
1.4035,15.346,-0.00305176
1.40358,15.346,-0.6604
1.40367,15.346,0.195313
1.40375,15.3809,1.49231
1.40383,15.3983,1.21246
1.40392,15.4157,-0.0534058
1.404,15.4506,0.126038
1.40408,15.4855,-0.490417
1.40417,15.5204,-0.372925
1.40425,15.5552,-0.58136
1.40433,15.5727,-0.134583
1.40442,15.5901,-0.892944
1.4045,15.5901,-0.0192261
1.40458,15.5901,0.751038
1.40467,15.6076,0.881348
1.40475,15.625,0.352478
1.40483,15.6424,0.643311
1.40492,15.6773,-0.0784302
1.405,15.6948,-0.178528
1.40508,15.7296,-0.41626
1.40517,15.7471,-0.613098
1.40525,15.7645,-0.401611
1.40533,15.7819,-1.2973
1.40542,15.7994,0.173645
1.4055,15.7994,0.214233
1.40558,15.8168,0.73761
1.40567,15.8343,0.653687
1.40575,15.8691,0.308228
1.40583,15.904,-0.45929
1.40592,15.9215,-0.544128
1.406,15.9389,0.684204
1.40608,15.9738,0.700989
1.40617,16.0086,0.291443
1.40625,16.0086,0.0827026
1.40633,16.0086,-0.266113
1.40642,16.0261,-0.354919
1.4065,16.0435,-0.358276
1.40658,16.061,-1.13098
1.40667,16.0784,-1.18652
1.40675,16.0784,0.675964
1.40683,16.0958,1.25427
1.40692,16.0958,0.724182
1.407,16.0958,0.110168
1.40708,16.0958,-0.252075
1.40717,16.0958,-0.172119
1.40725,16.0958,-0.654907
1.40733,16.0958,-1.90826
1.40742,16.0958,0.456238
1.4075,16.0958,1.04736
1.40758,16.0958,1.50421
1.40767,16.0784,0.584412
1.40775,16.0958,0.0289917
1.40783,16.1133,-0.167236
1.40792,16.1307,-0.621338
1.408,16.1482,-0.882874
1.40808,16.1656,-0.146484
1.40817,16.183,-0.819397
1.40825,16.183,0.306702
1.40833,16.183,0.688477
1.40842,16.183,0.0674438
1.4085,16.183,0.461121
1.40858,16.183,0.400696
1.40867,16.183,-0.197754
1.40875,16.2005,-0.135803
1.40883,16.2005,-0.319214
1.40892,16.2179,0.509949
1.409,16.2179,0.329285
1.40908,16.2354,0.0848389
1.40917,16.2528,-0.114746
1.40925,16.2354,-0.528259
1.40933,16.2179,-0.112
1.40942,16.2179,-0.0189209
1.4095,16.2179,0.502625
1.40958,16.2005,-0.0222778
1.40967,16.2005,-0.795593
1.40975,16.2005,-0.487366
1.40983,16.2005,-0.399475
1.40992,16.183,0.528259
1.41,16.183,0.697632
1.41008,16.183,0.658875
1.41017,16.1656,-0.00213623
1.41025,16.1656,-0.328674
1.41033,16.1656,-0.238647
1.41042,16.1656,0.149841
1.4105,16.1656,-0.967712
1.41058,16.1656,0.45105
1.41067,16.1482,0.741882
1.41075,16.1482,0.802917
1.41083,16.1482,0.461121
1.41092,16.1482,-0.188904
1.411,16.1656,-0.761719
1.41108,16.1656,-0.551147
1.41117,16.1656,-0.370789
1.41125,16.1656,0.640564
1.41133,16.183,0.951538
1.41142,16.2005,0.556335
1.4115,16.2179,0.0561523
1.41158,16.2354,-0.94574
1.41167,16.2528,-0.495605
1.41175,16.2702,1.07208
1.41183,16.2702,-0.0579834
1.41192,16.2877,-0.723572
1.412,16.2877,0.438232
1.41208,16.3051,0.628052
1.41217,16.3051,-0.0314331
1.41225,16.3051,-0.278625
1.41233,16.3051,-0.532532
1.41242,16.3051,-0.35675
1.4125,16.3051,-1.29578
1.41258,16.3051,0.813293
1.41267,16.2877,1.06506
1.41275,16.2877,0.176392
1.41283,16.2877,-0.135193
1.41292,16.2877,-0.238647
1.413,16.2877,-0.216675
1.41308,16.2877,-0.135803
1.41317,16.2877,-0.161743
1.41325,16.2877,0.137939
1.41333,16.2877,-0.118408
1.41342,16.2877,-0.285339
1.4135,16.2877,-0.123901
1.41358,16.2877,0.166016
1.41367,16.2877,-0.0778198
1.41375,16.2877,-0.887756
1.41383,16.2877,-0.344543
1.41392,16.2877,1.08704
1.414,16.2702,0.862732
1.41408,16.2702,0.108643
1.41417,16.2528,0.264893
1.41425,16.2354,-0.0643921
1.41433,16.2179,-0.286255
1.41442,16.2179,-0.282898
1.4145,16.2179,-0.308533
1.41458,16.2179,-0.219116
1.41467,16.2005,-0.468445
1.41475,16.183,-0.276489
1.41483,16.1656,0.441284
1.41492,16.1656,0.967102
1.415,16.1656,0.340271
1.41508,16.1482,-0.0869751
1.41517,16.1482,-0.0854492
1.41525,16.1482,-0.218201
1.41533,16.1482,-0.414429
1.41542,16.1307,-0.101624
1.4155,16.1133,-0.137024
1.41558,16.0958,-0.127563
1.41567,16.0784,0.110474
1.41575,16.0784,0.2948
1.41583,16.061,0.141296
1.41592,16.061,-0.135498
1.416,16.0435,-0.287781
1.41608,16.0086,0.305176
1.41617,15.9912,-0.161743
1.41625,15.9563,-1.04462
1.41633,15.9389,0.300903
1.41642,15.9215,0.627441
1.4165,15.8866,0.230713
1.41658,15.8691,-0.160828
1.41667,15.8517,-0.209351
1.41675,15.8168,0.0317383
1.41683,15.7819,-0.188599
1.41692,15.7471,-0.0512695
1.417,15.7122,0.40741
1.41708,15.6773,0.280762
1.41717,15.6424,0.0128174
1.41725,15.625,-0.258484
1.41733,15.6076,-0.234985
1.41742,15.5901,-0.523987
1.4175,15.5727,-0.272522
1.41758,15.5552,-0.0476074
1.41767,15.5378,0.503845
1.41775,15.5029,0.389709
1.41783,15.4681,-0.30304
1.41792,15.4332,0.527954
1.418,15.3983,0.385742
1.41808,15.3809,-0.665588
1.41817,15.3634,-1.11603
1.41825,15.3285,-0.134583
1.41833,15.2762,1.32843
1.41842,15.2239,0.823059
1.4185,15.189,0.292664
1.41858,15.1542,-0.125427
1.41867,15.1542,-0.440674
1.41875,15.1542,-1.39008
1.41883,15.1542,0.558777
1.41892,15.1367,0.719604
1.419,15.1193,0.213623
1.41908,15.1018,-0.0888062
1.41917,15.1018,-0.0967407
1.41925,15.1018,0.0244141
1.41933,15.1018,-0.00244141
1.41942,15.0844,-0.41687
1.4195,15.067,-1.54602
1.41958,15.067,-1.01776
1.41967,15.067,0.100098
1.41975,15.0495,0.828857
1.41983,15.0495,1.27991
1.41992,15.0321,0.805969
1.42,15.0146,0.307922
1.42008,15.0146,-0.0354004
1.42017,15.0321,-0.316772
1.42025,15.0495,-0.539246
1.42033,15.0495,-1.12549
1.42042,15.0495,-0.343323
1.4205,15.0495,0.341492
1.42058,15.0495,0.707397
1.42067,15.0495,0.875244
1.42075,15.0495,0.648193
1.42083,15.0495,0.197449
1.42092,15.0495,-0.127563
1.421,15.0495,-0.385437
1.42108,15.0495,0.26123
1.42117,15.0495,-0.547791
1.42125,15.0321,-0.371704
1.42133,15.0321,-0.206604
1.42142,15.0321,-0.0952148
1.4215,15.0321,-0.325623
1.42158,15.0146,-0.423889
1.42167,14.9972,-0.000305176
1.42175,14.9798,-0.352173
1.42183,14.9798,0.686646
1.42192,14.9798,0.24292
1.422,14.9798,0.0601196
1.42208,14.9798,-0.103455
1.42217,14.9798,0.0915527
1.42225,14.9623,-0.123901
1.42233,14.9623,-0.265503
1.42242,14.9449,-0.365295
1.4225,14.9449,0.0576782
1.42258,14.9449,0.180969
1.42267,14.9275,-0.103455
1.42275,14.9275,0.0741577
1.42283,14.91,-0.756226
1.42292,14.91,0.0210571
1.423,14.91,0.0289917
1.42308,14.91,0.474548
1.42317,14.9275,0.570984
1.42325,14.91,-0.154724
1.42333,14.8926,-0.109253
1.42342,14.8751,-0.130615
1.4235,14.8577,-0.202026
1.42358,14.8577,-0.0222778
1.42367,14.8577,-0.0958252
1.42375,14.8577,-0.200195
1.42383,14.8577,-0.463562
1.42392,14.8228,-0.203247
1.424,14.8054,0.35675
1.42408,14.7879,-0.06073
1.42417,14.7705,0.39856
1.42425,14.7531,0.105286
1.42433,14.7356,-0.0112915
1.42442,14.7356,-0.0543213
1.4245,14.7356,-0.422058
1.42458,14.7182,-0.448303
1.42467,14.7008,0.797729
1.42475,14.6659,0.202637
1.42483,14.6136,-0.0360107
1.42492,14.5612,-0.107422
1.425,14.5264,-0.0952148
1.42508,14.4915,-0.298767
1.42517,14.4741,-1.2146
1.42525,14.4392,-1.05835
1.42533,14.4217,0.740967
1.42542,14.4043,1.08124
1.4255,14.3869,0.695496
1.42558,14.3694,0.218811
1.42567,14.352,-0.045166
1.42575,14.3345,-0.0765991
1.42583,14.3345,-0.205688
1.42592,14.3345,-0.924988
1.426,14.3171,-0.174866
1.42608,14.2997,0.339966
1.42617,14.2822,0.426941
1.42625,14.2648,0.81665
1.42633,14.2473,0.214539
1.42642,14.2473,-0.00823975
1.4265,14.2299,-0.0839233
1.42658,14.2125,-0.192566
1.42667,14.2125,-0.134277
1.42675,14.2299,-0.874329
1.42683,14.2299,0.152283
1.42692,14.2125,0.539856
1.427,14.195,0.206299
1.42708,14.1776,0.0201416
1.42717,14.1602,-0.159302
1.42725,14.1427,-0.124512
1.42733,14.1427,-1.33026
1.42742,14.1427,-0.274963
1.4275,14.1253,0.499878
1.42758,14.1253,0.938416
1.42767,14.1253,0.863647
1.42775,14.1253,0.335999
1.42783,14.1253,-0.187073
1.42792,14.1253,-0.151978
1.428,14.1253,-0.12146
1.42808,14.1253,-0.314941
1.42817,14.1427,-0.146484
1.42825,14.1427,0.318909
1.42833,14.1427,-0.559082
1.42842,14.1427,0.335999
1.4285,14.1427,0.177307
1.42858,14.1253,0.224304
1.42867,14.1253,0.123901
1.42875,14.1427,-0.853271
1.42883,14.1427,-0.0698853
1.42892,14.1602,0.21698
1.429,14.1427,0.367737
1.42908,14.1602,0.630798
1.42917,14.1776,0.428162
1.42925,14.195,0.422058
1.42933,14.2299,-0.0201416
1.42942,14.2648,0.461426
1.4295,14.2822,-0.212402
1.42958,14.2648,0.25116
1.42967,14.2648,-0.797119
1.42975,14.2648,0.262451
1.42983,14.2648,-0.231323
1.42992,14.2473,-0.293274
1.43,14.2473,0.31189
1.43008,14.2473,0.325623
1.43017,14.2473,0.135803
1.43025,14.2473,-0.115356
1.43033,14.2473,-0.435791
1.43042,14.2299,-0.353394
1.4305,14.2125,-0.290527
1.43058,14.1776,-0.21759
1.43067,14.1602,-0.098877
1.43075,14.1427,0.0985718
1.43083,14.1427,0.0143433
1.43092,14.1427,0.350037
1.431,14.1427,-0.272827
1.43108,14.1253,0.128479
1.43117,14.1078,0.364685
1.43125,14.0904,-0.0253296
1.43133,14.073,-0.471191
1.43142,14.0555,0.136414
1.4315,14.0555,0.256042
1.43158,14.0555,-0.183411
1.43167,14.0555,-0.134277
1.43175,14.0555,-0.126953
1.43183,14.0381,-0.36377
1.43192,14.0206,0.544128
1.432,14.0206,0.183105
1.43208,14.0206,-0.233154
1.43217,14.0206,0.212402
1.43225,14.0206,0.129395
1.43233,14.0206,0.098877
1.43242,14.0381,0.153503
1.4325,14.0381,0.192871
1.43258,14.0206,-0.00823975
1.43267,14.0032,-0.139465
1.43275,14.0032,0.0534058
1.43283,13.9858,-0.0744629
1.43292,13.9858,0.00854492
1.433,13.9683,-0.0418091
1.43308,13.9509,0.149536
1.43317,13.9335,0.0186157
1.43325,13.916,-0.167542
1.43333,13.8811,0.172729
1.43342,13.8463,0.449219
1.4335,13.8114,-0.415649
1.43358,13.7765,-0.279541
1.43367,13.7591,0.227051
1.43375,13.7242,-0.166016
1.43383,13.7068,0.379028
1.43392,13.6893,-0.370789
1.434,13.6544,-0.276489
1.43408,13.6196,0.112
1.43417,13.5847,0.0457764
1.43425,13.5672,0.321045
1.43433,13.5498,-0.200806
1.43442,13.5498,-0.0213623
1.4345,13.5149,-0.158997
1.43458,13.4626,0.261841
1.43467,13.4103,-0.328979
1.43475,13.3754,0.384216
1.43483,13.358,-0.027771
1.43492,13.3405,0.039978
1.435,13.3405,-0.16571
1.43508,13.3405,-0.151062
1.43517,13.3231,-0.111694
1.43525,13.2882,-0.0738525
1.43533,13.2533,-0.143433
1.43542,13.2359,-0.123596
1.4355,13.2185,-0.0183105
1.43558,13.201,-0.0634766
1.43567,13.1662,0.0332642
1.43575,13.1313,-0.614624
1.43583,13.0615,0.119324
1.43592,12.9918,-0.385132
1.436,12.922,0.792542
1.43608,12.8697,0.501099
1.43617,12.8348,0.110168
1.43625,12.8348,0.125427
1.43633,12.8348,0.0848389
1.43642,12.8174,-0.864563
1.4365,12.7999,-0.494995
1.43658,12.7651,0.625916
1.43667,12.7302,0.152588
1.43675,12.7128,0.248413
1.43683,12.7128,0.0177002
1.43692,12.6953,-0.130615
1.437,12.6779,-0.65155
1.43708,12.643,-0.804443
1.43717,12.6256,0.854797
1.43725,12.6081,1.14288
1.43733,12.5907,-0.0418091
1.43742,12.5907,0.0430298
1.4375,12.5907,0.203247
1.43758,12.5732,-0.0350952
1.43767,12.5732,-0.185852
1.43775,12.5732,0.108032
1.43783,12.5907,0.0515747
1.43792,12.5907,-0.494995
1.438,12.5907,-0.173645
1.43808,12.5907,-0.480042
1.43817,12.5907,-0.858459
1.43825,12.5907,0.0973511
1.43833,12.5732,0.852051
1.43842,12.5732,1.31683
1.4385,12.5907,0.559387
1.43858,12.6081,0.13092
1.43867,12.6604,-0.0726318
1.43875,12.6953,-0.241699
1.43883,12.7302,-0.2005
1.43892,12.7651,-0.271912
1.439,12.7825,-0.26947
1.43908,12.7999,-0.121765
1.43917,12.7999,-0.229187
1.43925,12.7999,0.426636
1.43933,12.7999,0.0134277
1.43942,12.7999,-1.34644
1.4395,12.8174,0.671082
1.43958,12.8174,0.757141
1.43967,12.8174,0.619202
1.43975,12.8348,-0.0387573
1.43983,12.8697,-0.105591
1.43992,12.8871,-0.145874
1.44,12.922,-0.158997
1.44008,12.922,-0.506287
1.44017,12.9395,-0.201721
1.44025,12.9395,0.372009
1.44033,12.9395,-0.575256
1.44042,12.9569,-0.0402832
1.4405,12.9743,0.19104
1.44058,12.9743,0.146484
1.44067,12.9743,-0.204773
1.44075,12.9918,-0.716858
1.44083,12.9918,0.429382
1.44092,12.9918,-0.489807
1.441,12.9743,-0.108337
1.44108,12.9569,-0.0613403
1.44117,12.9569,0.975342
1.44125,12.9569,0.748291
1.44133,12.9569,0.177307
1.44142,12.9743,-0.333862
1.4415,12.9918,-0.120239
1.44158,13.0092,-1.1792
1.44167,13.0092,-0.957642
1.44175,13.0266,-0.315247
1.44183,13.0266,1.31165
1.44192,13.0441,-0.00152588
1.442,13.079,0.185852
1.44208,13.1138,0.41687
1.44217,13.1487,0.354919
1.44225,13.1836,0.043335
1.44233,13.1836,-0.411072
1.44242,13.201,-0.67749
1.4425,13.2185,-0.0613403
1.44258,13.2359,0.840759
1.44267,13.2533,-0.0845337
1.44275,13.2708,0.945435
1.44283,13.2708,0.549927
1.44292,13.2882,-0.371704
1.443,13.3231,-1.09955
1.44308,13.3405,-0.0497437
1.44317,13.358,0.298157
1.44325,13.3754,0.296631
1.44333,13.3929,-0.43457
1.44342,13.4103,0.267639
1.4435,13.4277,-0.990601
1.44358,13.4626,-0.550537
1.44367,13.5149,0.744629
1.44375,13.5672,0.586548
1.44383,13.6021,0.379028
1.44392,13.6196,-0.324402
1.444,13.637,-0.184631
1.44408,13.6719,0.229797
1.44417,13.7416,0.0204468
1.44425,13.7939,0.203552
1.44433,13.8463,0.0579834
1.44442,13.8811,-0.22644
1.4445,13.9335,-0.20874
1.44458,13.9509,-1.38184
1.44467,13.9509,-0.411377
1.44475,13.9335,0.315247
1.44483,13.9335,0.376587
1.44492,13.9335,-0.476685
1.445,13.9335,-0.439148
1.44508,13.9335,-0.513
1.44517,13.9509,0.0500488
1.44525,13.9509,1.04797
1.44533,13.9509,0.997009
1.44542,13.9683,-0.190125
1.4455,13.9858,-0.464478
1.44558,14.0381,-0.555725
1.44567,14.073,-0.213928
1.44575,14.0904,-0.612183
1.44583,14.0904,-0.270081
1.44592,14.0904,1.61346
1.446,14.1078,0.19928
1.44608,14.1427,0.360718
1.44617,14.1602,0.372009
1.44625,14.1776,0.17395
1.44633,14.1776,-0.348816
1.44642,14.1776,-1.50635
1.4465,14.1776,0.839844
1.44658,14.195,0.217285
1.44667,14.2299,0.237427
1.44675,14.2473,0.186768
1.44683,14.2648,-0.150452
1.44692,14.2822,-1.01318
1.447,14.2997,0.174255
1.44708,14.3171,-0.0671387
1.44717,14.3171,0.0808716
1.44725,14.3345,0.15625
1.44733,14.352,-0.411987
1.44742,14.3694,-0.801392
1.4475,14.3869,1.05316
1.44758,14.4043,0.158997
1.44767,14.4217,-0.0646973
1.44775,14.4392,-0.453491
1.44783,14.4566,0.700684
1.44792,14.4915,1.00189
1.448,14.5438,0.721741
1.44808,14.5961,-0.280457
1.44817,14.631,-0.35675
1.44825,14.6484,-0.189514
1.44833,14.6833,-0.447693
1.44842,14.7182,-0.377197
1.4485,14.7531,-0.0683594
1.44858,14.7879,-0.27832
1.44867,14.8228,-1.47247
1.44875,14.8577,-0.869141
1.44883,14.8751,1.14471
1.44892,14.8751,0.872803
1.449,14.8751,0.909729
1.44908,14.8926,-1.21918
1.44917,14.91,-0.398865
1.44925,14.9275,1.13739
1.44933,14.9275,0.502014
1.44942,14.9449,0.637512
1.4495,14.9623,0.228882
1.44958,14.9972,0.0527954
1.44967,15.0146,-0.387268
1.44975,15.0146,0.24353
1.44983,15.0146,0.338745
1.44992,15.0321,0.266724
1.45,15.0495,-0.366211
1.45008,15.067,-1.24908
1.45017,15.1018,-1.44775
1.45025,15.1367,-0.0750732
1.45033,15.1542,1.13098
1.45042,15.1716,0.645142
1.4505,15.189,0.0588989
1.45058,15.2065,-0.154419
1.45067,15.2414,0.0784302
1.45075,15.2937,0.32196
1.45083,15.3634,0.16571
1.45092,15.3983,-0.255432
1.451,15.4157,-0.493774
1.45108,15.4157,-0.335388
1.45117,15.4157,0.40802
1.45125,15.4157,0.592957
1.45133,15.4332,-0.708008
1.45142,15.4332,-0.743103
1.4515,15.4332,0.560913
1.45158,15.4506,0.324097
1.45167,15.4681,0.531006
1.45175,15.5029,0.0167847
1.45183,15.5378,-0.877075
1.45192,15.5552,-0.265808
1.452,15.5727,-0.328979
1.45208,15.5727,0.665588
1.45217,15.5552,0.91156
1.45225,15.5727,-0.045166
1.45233,15.5901,-0.00366211
1.45242,15.6076,-0.588074
1.4525,15.6076,-1.00098
1.45258,15.625,0.0704956
1.45267,15.6424,-0.0881958
1.45275,15.6424,1.27014
1.45283,15.6424,0.35675
1.45292,15.6599,-0.123901
1.453,15.6599,-0.0317383
1.45308,15.6773,-0.535278
1.45317,15.6773,-0.485535
1.45325,15.6599,0.0646973
1.45333,15.6599,0.171814
1.45342,15.6599,-0.451355
1.4535,15.6599,-0.431213
1.45358,15.6773,0.861511
1.45367,15.6773,0.889282
1.45375,15.6773,-0.032959
1.45383,15.6599,-0.389709
1.45392,15.6424,0.844727
1.454,15.6424,-0.323486
1.45408,15.6424,-1.86035
1.45417,15.6599,0.750122
1.45425,15.6599,1.30859
1.45433,15.6599,0.679626
1.45442,15.6599,0.289001
1.4545,15.6599,0.126343
1.45458,15.6599,-0.00396729
1.45467,15.6599,-0.332031
1.45475,15.6773,-0.576172
1.45483,15.6948,0.0662231
1.45492,15.6948,0.171509
1.455,15.6948,0.241394
1.45508,15.7122,0.00915527
1.45517,15.7296,-0.388489
1.45525,15.7296,-0.221863
1.45533,15.7296,0.00427246
1.45542,15.7122,-0.288391
1.4555,15.6948,-0.243225
1.45558,15.6773,0.262451
1.45567,15.6773,0.310974
1.45575,15.6773,-0.211792
1.45583,15.6773,0.0775146
1.45592,15.6599,0.160828
1.456,15.6599,0.236816
1.45608,15.6599,-0.145569
1.45617,15.6599,-0.6604
1.45625,15.6599,-1.13586
1.45633,15.6599,0.56427
1.45642,15.6424,0.86792
1.4565,15.6424,0.586548
1.45658,15.6424,-0.0997925
1.45667,15.6424,-0.69519
1.45675,15.6424,-0.108643
1.45683,15.625,0.151062
1.45692,15.625,0.742188
1.457,15.625,0.46814
1.45708,15.625,-0.153198
1.45717,15.625,0.774536
1.45725,15.6424,-0.112915
1.45733,15.6424,0.21637
1.45742,15.6599,-0.139465
1.4575,15.6599,-0.0280762
1.45758,15.6773,-0.604248
1.45767,15.6773,-0.655212
1.45775,15.6773,-0.857849
1.45783,15.6773,0.914612
1.45792,15.6948,1.08215
1.458,15.7122,0.938721
1.45808,15.7296,-0.0408936
1.45817,15.7471,-0.189514
1.45825,15.7645,0.196533
1.45833,15.7819,-0.263672
1.45842,15.8168,-1.05896
1.4585,15.8343,0.536804
1.45858,15.8343,1.0379
1.45867,15.8343,0.70282
1.45875,15.8343,-0.438843
1.45883,15.8517,-0.283203
1.45892,15.8691,0.462646
1.459,15.8691,-0.243835
1.45908,15.8866,-0.541687
1.45917,15.904,-1.47827
1.45925,15.904,0.393372
1.45933,15.9215,0.613403
1.45942,15.9389,0.978394
1.4595,15.9738,0.611877
1.45958,16.0086,-0.191956
1.45967,16.0435,-0.541077
1.45975,16.061,-1.74561
1.45983,16.0784,-0.361023
1.45992,16.0784,0.704041
1.46,16.0784,0.827942
1.46008,16.0784,0.409851
1.46017,16.0958,-0.0863647
1.46025,16.1133,0.00183105
1.46033,16.1307,0.157166
1.46042,16.1482,0.249023
1.4605,16.1482,0.0448608
1.46058,16.1656,-0.505981
1.46067,16.1656,-1.17279
1.46075,16.183,1.29669
1.46083,16.183,0.719604
1.46092,16.183,0.719604
1.461,16.2005,0.362854
1.46108,16.2179,-0.213623
1.46117,16.2354,-0.741882
1.46125,16.2528,-1.00037
1.46133,16.2702,-0.583496
1.46142,16.2877,-0.421753
1.4615,16.3225,0.437012
1.46158,16.3574,0.705566
1.46167,16.3749,0.136108
1.46175,16.3749,-0.437317
1.46183,16.3923,0.409241
1.46192,16.3923,0.31311
1.462,16.3923,0.0482178
1.46208,16.4097,0.241394
1.46217,16.4446,0.0213623
1.46225,16.4795,-0.0338745
1.46233,16.4969,-0.153198
1.46242,16.5144,-0.728149
1.4625,16.5144,-0.531921
1.46258,16.5144,0.156555
1.46267,16.5144,-0.401306
1.46275,16.5144,0.195313
1.46283,16.5144,0.332947
1.46292,16.5318,0.374756
1.463,16.5318,0.158081
1.46308,16.5318,-0.837708
1.46317,16.5318,-0.279541
1.46325,16.5492,0.817566
1.46333,16.5667,-0.492859
1.46342,16.5841,-0.0714111
1.4635,16.6016,1.06903
1.46358,16.619,0.960693
1.46367,16.619,0.249634
1.46375,16.619,-0.425415
1.46383,16.6364,0.0311279
1.46392,16.6539,-0.268555
1.464,16.6539,-0.619507
1.46408,16.6539,0.127869
1.46417,16.6713,0.0344849
1.46425,16.6888,-0.0265503
1.46433,16.7236,-0.134888
1.46442,16.7585,-0.315552
1.4645,16.7759,-0.612793
1.46458,16.7759,0.0494385
1.46467,16.7759,-0.178833
1.46475,16.7759,1.57776
1.46483,16.7585,0.851746
1.46492,16.7585,-0.563965
1.465,16.7585,-2.21344
1.46508,16.7585,-0.0518799
1.46517,16.7585,1.23535
1.46525,16.7585,1.10779
1.46533,16.7585,0.441895
1.46542,16.7585,-0.0378418
1.4655,16.7411,0.0622559
1.46558,16.7236,0.126953
1.46567,16.6888,-0.212097
1.46575,16.6713,-0.494385
1.46583,16.6539,-0.762329
1.46592,16.6539,-1.10138
1.466,16.6713,-0.0268555
1.46608,16.6888,0.606384
1.46617,16.7062,1.21857
1.46625,16.7062,0.747986
1.46633,16.7236,-0.621338
1.46642,16.7411,-1.15692
1.4665,16.7759,-0.899353
1.46658,16.7759,2.37701
1.46667,16.7759,1.21643
1.46675,16.7585,0.290527
1.46683,16.7585,-1.03821
1.46692,16.7759,-0.740662
1.467,16.7759,0.664368
1.46708,16.7585,0.850525
1.46717,16.7411,0.422974
1.46725,16.7236,0.137939
1.46733,16.7062,-0.70282
1.46742,16.6888,-1.62781
1.4675,16.6888,-0.587769
1.46758,16.7062,1.26617
1.46767,16.7236,0.716553
1.46775,16.7236,0.163574
1.46783,16.7236,0.150757
1.46792,16.7236,-0.126038
1.468,16.7236,-0.308533
1.46808,16.7236,-0.827332
1.46817,16.7236,-1.38855
1.46825,16.7236,-0.360718
1.46833,16.6888,0.421448
1.46842,16.6713,1.05011
1.4685,16.6364,0.960083
1.46858,16.619,0.481873
1.46867,16.6016,-0.0521851
1.46875,16.6016,-0.0790405
1.46883,16.6016,-0.238037
1.46892,16.6016,-0.741577
1.469,16.619,0.0827026
1.46908,16.619,-0.0494385
1.46917,16.619,0.371399
1.46925,16.619,0.117188
1.46933,16.619,-0.0323486
1.46942,16.619,-0.0558472
1.4695,16.6364,-0.125427
1.46958,16.6539,-0.0564575
1.46967,16.6364,-0.364685
1.46975,16.619,-0.838013
1.46983,16.6016,-0.726624
1.46992,16.6016,0.283508
1.47,16.6016,-0.00823975
1.47008,16.5841,0.0494385
1.47017,16.5841,1.20056
1.47025,16.5841,0.670776
1.47033,16.5841,0.281372
1.47042,16.5667,-0.228882
1.4705,16.5492,-0.117493
1.47058,16.5318,-0.120544
1.47067,16.5144,-0.227356
1.47075,16.4969,0.197144
1.47083,16.4969,0.350952
1.47092,16.4969,0.140686
1.471,16.4969,-0.102539
1.47108,16.4969,-0.241394
1.47117,16.4969,-0.499878
1.47125,16.4969,-1.20605
1.47133,16.4621,-1.55396
1.47142,16.4621,1.28784
1.4715,16.4446,1.42273
1.47158,16.4621,0.210571
1.47167,16.4621,-0.430603
1.47175,16.4446,-0.567627
1.47183,16.4097,0.39978
1.47192,16.3923,0.56427
1.472,16.3749,0.335083
1.47208,16.3574,0.0454712
1.47217,16.34,-0.0646973
1.47225,16.3051,-0.360413
1.47233,16.3051,-0.547485
1.47242,16.3051,0.0283813
1.4725,16.3051,-0.224609
1.47258,16.2877,-0.0445557
1.47267,16.2877,0.110168
1.47275,16.2877,0.0643921
1.47283,16.2877,-0.088501
1.47292,16.3051,-0.246887
1.473,16.3051,-0.315857
1.47308,16.2877,-0.991211
1.47317,16.2702,-0.802002
1.47325,16.2528,0.710144
1.47333,16.2354,1.20361
1.47342,16.2005,0.614014
1.4735,16.183,0.0866699
1.47358,16.1656,-0.430298
1.47367,16.1482,-0.696106
1.47375,16.1307,-0.231934
1.47383,16.1133,-0.444031
1.47392,16.1133,0.57251
1.474,16.0958,0.892639
1.47408,16.0784,0.332336
1.47417,16.061,0.0778198
1.47425,16.061,-0.0646973
1.47433,16.0435,-0.726013
1.47442,16.0261,-0.910034
1.4745,16.0086,0.625916
1.47458,15.9912,0.205078
1.47467,15.9738,0.42511
1.47475,15.9738,0.169067
1.47483,15.9738,-0.155334
1.47492,15.9912,-0.113831
1.475,15.9738,-0.174561
1.47508,15.9563,0.0445557
1.47517,15.9215,-0.145569
1.47525,15.8866,-0.301514
1.47533,15.8517,-0.0906372
1.47542,15.8168,-0.816956
1.4755,15.7994,0.360413
1.47558,15.7645,0.492859
1.47567,15.7471,0.421448
1.47575,15.6948,-0.0628662
1.47583,15.6599,-0.596619
1.47592,15.625,0.343933
1.476,15.625,0.125122
1.47608,15.625,0.360107
1.47617,15.6076,-0.220947
1.47625,15.6076,-0.480652
1.47633,15.5901,-0.734253
1.47642,15.5727,-0.561218
1.4765,15.5727,-0.967102
1.47658,15.5727,-0.603027
1.47667,15.5552,1.62598
1.47675,15.5378,0.967712
1.47683,15.5204,0.820923
1.47692,15.5029,0.487366
1.477,15.4855,0.137634
1.47708,15.4681,-0.0311279
1.47717,15.4681,-0.501404
1.47725,15.4681,-0.98175
1.47733,15.4855,-0.519714
1.47742,15.4855,0.438843
1.4775,15.4855,0.537415
1.47758,15.5029,0.335693
1.47767,15.5029,-0.231628
1.47775,15.5029,-0.568237
1.47783,15.4855,-0.424194
1.47792,15.5029,-0.211182
